date,pos_index
2012-01-01,3.7869560275285785
2012-01-08,3.2387767700783425
2012-01-15,5.6775889006457225
2012-01-22,6.609790965969566
2012-01-29,8.365424189539713
2012-02-05,13.54604835445164
2012-02-12,12.837585783624174
2012-02-19,17.00563716264326
2012-02-26,14.27959989673766
2012-03-04,11.399759764010804
2012-03-11,11.257444413863423
2012-03-18,12.69489262519519
2012-03-25,12.729060623541029
2012-04-01,9.51148566168123
2012-04-08,8.421264617604166
2012-04-15,6.913568169797758
2012-04-22,7.7747170585717855
2012-04-29,13.084761021908363
2012-05-06,11.223199432933633
2012-05-13,16.638241801954145
2012-05-20,21.806559326326596
2012-05-27,26.484839527823887
2012-06-03,20.011834461104105
2012-06-10,14.651845924881648
2012-06-17,10.069380050996124
2012-06-24,9.205243779420064
2012-07-01,4.699763433838399
2012-07-08,3.9516284376481887
2012-07-15,4.033101073099731
2012-07-22,1.8202500512400055
2012-07-29,2.130900066197503
2012-08-05,1.3552430161458993
2012-08-12,0.7157631296245782
2012-08-19,0.9751726319118642
2012-08-26,1.1063896637341757
2012-09-02,0.7290010416832852
2012-09-09,0.4478682714358185
2012-09-16,0.5211133730595762
2012-09-23,1.0390746188368094
2012-09-30,0.4042037186742121
2012-10-07,0.3858312436337181
2012-10-14,0.4417015788511227
2012-10-21,0.3019866688853445
2012-10-28,0.3176841853720021
2012-11-04,0.16684631502599026
2012-11-11,0.22555431545613225
2012-11-18,0.2422989993061975
2012-11-25,0.25667289673082083
2012-12-02,0.4080783231352507
2012-12-09,1.0745390792896712
2012-12-16,1.104574085274585
2012-12-23,1.5494274404363542
2012-12-30,1.1800908135491202
2013-01-06,1.283294743280126
2013-01-13,1.7685711047268917
2013-01-20,1.7413104420223822
2013-01-27,2.5067309512923925
2013-02-03,2.664907499241921
2013-02-10,1.5404655867054866
2013-02-17,1.5837617287042098
2013-02-24,3.770786916094549
2013-03-03,4.324059720975767
2013-03-10,4.852685331328943
2013-03-17,4.093309121678232
2013-03-24,4.111011256656549
2013-03-31,4.729589841503532
2013-04-07,4.056023829139991
2013-04-14,2.6335632511160405
2013-04-21,3.5101471164600273
2013-04-28,1.508030933967876
2013-05-05,1.3243625467187292
2013-05-12,1.3208975182253715
2013-05-19,1.4493209538104814
2013-05-26,1.3557148227993283
2013-06-02,0.9944023326985266
2013-06-09,1.2381407368934958
2013-06-16,1.2370888725118252
2013-06-23,1.8124792747043796
2013-06-30,1.7217242814049412
2013-07-07,2.6080011301338266
2013-07-14,2.1050217445523915
2013-07-21,2.7149574563367684
2013-07-28,2.4939290641068044
2013-08-04,3.2846265790157947
2013-08-11,3.54211087309202
2013-08-18,3.82859055534658
2013-08-25,3.4521504824065783
2013-09-01,3.0948555753998
2013-09-08,3.85658692637398
2013-09-15,4.371017621053938
2013-09-22,5.815130241634983
2013-09-29,3.0519120635507115
2013-10-06,4.485561094462602
2013-10-13,3.5869607843788933
2013-10-20,1.7046579533966832
2013-10-27,0.9678397053692188
2013-11-03,1.3058162706272602
2013-11-10,0.989012074879326
2013-11-17,0.9591385458755328
2013-11-24,0.7876818002127416
2013-12-01,0.7461954178203177
2013-12-08,0.8298640406080151
2013-12-15,1.3644994150398484
2013-12-22,2.2739451969572184
2013-12-29,2.7780789911379977
2014-01-05,5.568273982421055
2014-01-12,8.69042443067526
2014-01-19,11.404449064019168
2014-01-26,11.754878933916798
2014-02-02,12.122792574904613
2014-02-09,15.128760119682473
2014-02-16,10.3450621047717
2014-02-23,14.81952780852646
2014-03-02,14.634101585437474
2014-03-09,9.698833128355881
2014-03-16,11.086949983851433
2014-03-23,9.447296482331703
2014-03-30,7.754626229595123
2014-04-06,5.684694762757558
2014-04-13,4.916643481118151
2014-04-20,3.9442265643659122
2014-04-27,3.873644164609781
2014-05-04,2.6191594207443405
2014-05-11,2.0337952827365258
2014-05-18,1.4421270768447734
2014-05-25,2.2520274681577592
2014-06-01,3.387572364647543
2014-06-08,5.569374028645308
2014-06-15,5.67411724147702
2014-06-22,5.395854462474643
2014-06-29,4.089326663394835
2014-07-06,3.2482678784318435
2014-07-13,3.8934084882427857
2014-07-20,3.665459772330004
2014-07-27,2.189357369980106
2014-08-03,1.6847544078518832
2014-08-10,0.8853429695028464
2014-08-17,0.3740101079455896
2014-08-24,1.0313959907634391
2014-08-31,1.1038202980554757
2014-09-07,0.7577567513467756
2014-09-14,1.0521885521885521
2014-09-21,0.8667892545935468
2014-09-28,0.32401531466549544
2014-10-05,0.5536564740621582
2014-10-12,0.19259459802205772
2014-10-19,0.3230077195881608
2014-10-26,0.2349422411004463
2014-11-02,0.1944415442138888
2014-11-09,0.10524827942310758
2014-11-16,0.06789825657419189
2014-11-23,0.3911039874377984
2014-11-30,0.3928384079604948
2014-12-07,0.6080798611550972
2014-12-14,1.2354353381637841
2014-12-21,1.7123560025971492
2014-12-28,2.941144672867072
2015-01-04,6.003623064389963
2015-01-11,11.325123970467038
2015-01-18,16.99173194277645
2015-01-25,24.971186892551746
2015-02-01,23.571771184381838
2015-02-08,24.55796396623705
2015-02-15,18.718559802836094
2015-02-22,5.323663659662426
2015-03-01,9.856195008186912
2015-03-08,10.36317943586833
2015-03-15,6.918597756220213
2015-03-22,5.242740882582924
2015-03-29,5.816739651326135
2015-04-05,4.320378745893107
2015-04-12,4.453126588849454
2015-04-19,3.3346147509473334
2015-04-26,4.217181211219659
2015-05-03,3.2780457229647517
2015-05-10,2.6514878772454717
2015-05-17,2.8956627397115544
2015-05-24,4.5435510887772175
2015-05-31,4.892128755940628
2015-06-07,6.885383408827599
2015-06-14,11.563385547450697
2015-06-21,13.671995979641089
2015-06-28,12.601454702778904
2015-07-05,12.167497605707474
2015-07-12,8.102991291177561
2015-07-19,7.071370593878049
2015-07-26,3.628796366454468
2015-08-02,2.100930026671696
2015-08-09,2.3735283402731304
2015-08-16,1.599542828986458
2015-08-23,1.645736235171407
2015-08-30,2.1314394585750187
2015-09-06,0.9619173913168548
2015-09-13,0.990888994456525
2015-09-20,0.8914615679387832
2015-09-27,0.4640284416005024
2015-10-04,0.6656517644141935
2015-10-11,0.3953044983374435
2015-10-18,0.34534997766736825
2015-10-25,0.33710513749310195
2015-11-01,0.28075877759247997
2015-11-08,0.3975351120093759
2015-11-15,0.5484742602606744
2015-11-22,0.238596553704256
2015-11-29,0.5642041645855794
2015-12-06,0.3771222332707251
2015-12-13,0.3347078979495671
2015-12-20,0.6790771922825716
2015-12-27,0.8508802864055558
2016-01-03,1.434372042531871
2016-01-10,1.7568354429046882
2016-01-17,2.9656656000822834
2016-01-24,4.841544817200355
2016-01-31,3.4648909100752534
2016-02-07,8.390454474247623
2016-02-14,12.170304546077135
2016-02-21,11.389277933395565
2016-02-28,17.415297685071398
2016-03-06,20.741186069480843
2016-03-13,15.161145746084433
2016-03-20,12.729863708579275
2016-03-27,12.168759119591279
2016-04-03,12.588620726088276
2016-04-10,9.804260575244406
2016-04-17,9.50048695252694
2016-04-24,8.990487625531816
2016-05-01,7.579323091111574
2016-05-08,4.673129248293193
2016-05-15,3.950130854635305
2016-05-22,3.3812142045808096
2016-05-29,2.3001432097579113
2016-06-05,1.4034105651839597
2016-06-12,1.015450623466964
2016-06-19,0.9800625220322104
